2.4538E+2	5.3700E+1	-7.4862E+1	0.0000E+0	5.0047E+4
2.4588E+2	5.2550E+1	-7.3725E+1	0.0000E+0	5.0047E+4
2.4638E+2	1.0518E+2	-7.1213E+1	0.0000E+0	5.0047E+4
2.4688E+2	5.8350E+1	-7.4937E+1	0.0000E+0	5.0047E+4
2.4738E+2	5.9862E+1	-7.4612E+1	0.0000E+0	5.0047E+4
2.4788E+2	5.9712E+1	-7.5950E+1	0.0000E+0	5.0047E+4
2.4838E+2	5.7812E+1	-7.5662E+1	0.0000E+0	5.0047E+4
2.4888E+2	5.5987E+1	-7.5512E+1	0.0000E+0	5.0047E+4
2.4938E+2	5.4763E+1	-7.5425E+1	0.0000E+0	5.0047E+4
2.4988E+2	5.4825E+1	-7.4400E+1	0.0000E+0	5.0047E+4
2.5038E+2	5.6212E+1	-7.5325E+1	0.0000E+0	5.0047E+4
2.5088E+2	5.8300E+1	-7.5325E+1	0.0000E+0	5.0047E+4
2.5138E+2	6.0713E+1	-7.6000E+1	0.0000E+0	5.0047E+4
2.5188E+2	6.2237E+1	-7.6113E+1	0.0000E+0	5.0047E+4
2.5238E+2	6.1863E+1	-7.6412E+1	0.0000E+0	5.0047E+4
2.5288E+2	6.1087E+1	-7.5637E+1	0.0000E+0	5.0047E+4
2.5338E+2	6.0162E+1	-7.5400E+1	0.0000E+0	5.0047E+4
2.5388E+2	5.8925E+1	-7.5088E+1	0.0000E+0	5.0047E+4
2.5438E+2	5.8588E+1	-7.5950E+1	0.0000E+0	5.0047E+4
2.5488E+2	5.6437E+1	-7.5275E+1	0.0000E+0	5.0047E+4
2.5538E+2	5.3587E+1	-7.4250E+1	0.0000E+0	5.0047E+4
2.5588E+2	5.2613E+1	-7.5450E+1	0.0000E+0	5.0047E+4
2.5638E+2	5.0925E+1	-7.5075E+1	0.0000E+0	5.0047E+4
2.5688E+2	4.9312E+1	-7.5463E+1	0.0000E+0	5.0047E+4
2.5738E+2	4.7550E+1	-7.5450E+1	0.0000E+0	5.0047E+4
2.5788E+2	4.7075E+1	-7.6213E+1	0.0000E+0	5.0047E+4
2.5838E+2	4.5513E+1	-7.6400E+1	0.0000E+0	5.0047E+4
2.5888E+2	4.5375E+1	-7.6100E+1	0.0000E+0	5.0047E+4
2.5938E+2	4.6137E+1	-7.6062E+1	0.0000E+0	5.0047E+4
2.5988E+2	4.5650E+1	-7.5825E+1	0.0000E+0	5.0047E+4
2.6038E+2	4.6200E+1	-7.6000E+1	0.0000E+0	5.0047E+4
2.6088E+2	4.7750E+1	-7.5675E+1	0.0000E+0	5.0047E+4
2.6138E+2	4.7925E+1	-7.5338E+1	0.0000E+0	5.0047E+4
2.6188E+2	4.8937E+1	-7.5462E+1	0.0000E+0	5.0047E+4
2.6238E+2	5.0575E+1	-7.5812E+1	0.0000E+0	5.0047E+4
2.6288E+2	5.1388E+1	-7.5675E+1	0.0000E+0	5.0047E+4
2.6338E+2	5.1987E+1	-7.5562E+1	0.0000E+0	5.0047E+4
2.6388E+2	5.2450E+1	-7.4875E+1	0.0000E+0	5.0047E+4
2.6438E+2	5.3400E+1	-7.5050E+1	0.0000E+0	5.0047E+4
2.6488E+2	5.4087E+1	-7.4000E+1	0.0000E+0	5.0047E+4
2.6538E+2	5.4987E+1	-7.4763E+1	0.0000E+0	5.0047E+4
2.6588E+2	5.5750E+1	-7.5788E+1	0.0000E+0	5.0047E+4
2.6638E+2	5.6750E+1	-7.5275E+1	0.0000E+0	5.0047E+4
2.6688E+2	5.7300E+1	-7.4775E+1	0.0000E+0	5.0047E+4
2.6738E+2	5.6937E+1	-7.5725E+1	0.0000E+0	5.0047E+4
2.6788E+2	5.7550E+1	-7.6013E+1	0.0000E+0	5.0047E+4
2.6838E+2	5.7087E+1	-7.5625E+1	0.0000E+0	5.0047E+4
2.6888E+2	5.7363E+1	-7.4812E+1	0.0000E+0	5.0047E+4
2.6938E+2	5.7525E+1	-7.5425E+1	0.0000E+0	5.0047E+4
2.6988E+2	5.5788E+1	-7.4888E+1	0.0000E+0	5.0047E+4
2.7038E+2	5.4787E+1	-7.4338E+1	0.0000E+0	5.0047E+4
2.7088E+2	5.4137E+1	-7.5112E+1	0.0000E+0	5.0047E+4
2.7138E+2	5.2850E+1	-7.4737E+1	0.0000E+0	5.0047E+4
2.7188E+2	5.2000E+1	-7.4250E+1	0.0000E+0	5.0047E+4
2.7238E+2	5.0875E+1	-7.4050E+1	0.0000E+0	5.0047E+4
2.7288E+2	5.0525E+1	-7.3838E+1	0.0000E+0	5.0047E+4
2.7338E+2	4.9687E+1	-7.5312E+1	0.0000E+0	5.0047E+4
2.7388E+2	4.8962E+1	-7.5625E+1	0.0000E+0	5.0047E+4
2.7438E+2	4.8325E+1	-7.4713E+1	0.0000E+0	5.0047E+4
2.7488E+2	4.7250E+1	-7.3937E+1	0.0000E+0	5.0047E+4
2.7538E+2	4.6575E+1	-7.3450E+1	0.0000E+0	5.0047E+4
2.7588E+2	4.7812E+1	-7.4750E+1	0.0000E+0	5.0047E+4
2.7638E+2	4.8312E+1	-7.4475E+1	0.0000E+0	5.0047E+4
2.7688E+2	4.8425E+1	-7.5363E+1	0.0000E+0	5.0047E+4
2.7738E+2	4.9225E+1	-7.5125E+1	0.0000E+0	5.0047E+4
2.7788E+2	4.9088E+1	-7.4625E+1	0.0000E+0	5.0047E+4
2.7838E+2	4.9288E+1	-7.5013E+1	0.0000E+0	5.0047E+4
2.7888E+2	5.0000E+1	-7.4100E+1	0.0000E+0	5.0047E+4
2.7938E+2	5.1475E+1	-7.4287E+1	0.0000E+0	5.0047E+4
2.7988E+2	5.2413E+1	-7.4437E+1	0.0000E+0	5.0047E+4
2.8038E+2	5.2750E+1	-7.4300E+1	0.0000E+0	5.0047E+4
2.8088E+2	5.3425E+1	-7.3437E+1	0.0000E+0	5.0047E+4
2.8138E+2	5.4187E+1	-7.2750E+1	0.0000E+0	5.0047E+4
2.8188E+2	5.4200E+1	-7.3237E+1	0.0000E+0	5.0047E+4
2.8238E+2	5.3963E+1	-7.4412E+1	0.0000E+0	5.0047E+4
2.8288E+2	5.4587E+1	-7.2862E+1	0.0000E+0	5.0047E+4
2.8338E+2	5.4937E+1	-7.3450E+1	0.0000E+0	5.0047E+4
2.8388E+2	5.4575E+1	-7.3112E+1	0.0000E+0	5.0047E+4
2.8438E+2	5.4850E+1	-7.3687E+1	0.0000E+0	5.0047E+4
2.8488E+2	5.4612E+1	-7.3062E+1	0.0000E+0	5.0047E+4
2.8538E+2	5.3312E+1	-7.3512E+1	0.0000E+0	5.0047E+4
2.8588E+2	5.3325E+1	-7.3475E+1	0.0000E+0	5.0047E+4
2.8638E+2	5.3288E+1	-7.3212E+1	0.0000E+0	5.0047E+4
2.8688E+2	5.2612E+1	-7.3225E+1	0.0000E+0	5.0047E+4
2.8738E+2	5.2462E+1	-7.2950E+1	0.0000E+0	5.0047E+4
2.8788E+2	5.1437E+1	-7.3387E+1	0.0000E+0	5.0047E+4
2.8838E+2	5.0575E+1	-7.3088E+1	0.0000E+0	5.0047E+4
2.8888E+2	5.0300E+1	-7.3250E+1	0.0000E+0	5.0047E+4
2.8938E+2	4.9912E+1	-7.3050E+1	0.0000E+0	5.0047E+4
2.8988E+2	4.9263E+1	-7.3163E+1	0.0000E+0	5.0047E+4
2.9038E+2	4.9087E+1	-7.3037E+1	0.0000E+0	5.0047E+4
2.9088E+2	4.8638E+1	-7.3137E+1	0.0000E+0	5.0047E+4
2.9138E+2	4.8138E+1	-7.2537E+1	0.0000E+0	5.0047E+4
2.9188E+2	4.8237E+1	-7.2925E+1	0.0000E+0	5.0047E+4
2.9238E+2	4.8663E+1	-7.3537E+1	0.0000E+0	5.0047E+4
2.9288E+2	4.8725E+1	-7.3750E+1	0.0000E+0	5.0047E+4
2.9338E+2	4.9962E+1	-7.4975E+1	0.0000E+0	5.0047E+4
2.9388E+2	4.9950E+1	-7.5075E+1	0.0000E+0	5.0047E+4
