2.4538E+2	2.4637E+1	-3.0500E+1	0.0000E+0	5.0048E+4
2.4543E+2	2.3325E+1	-3.0275E+1	0.0000E+0	5.0048E+4
2.4548E+2	2.2550E+1	-3.0288E+1	0.0000E+0	5.0048E+4
2.4553E+2	2.2800E+1	-3.0650E+1	-2.5000E-4	5.0048E+4
2.4558E+2	2.2737E+1	-2.9012E+1	0.0000E+0	5.0048E+4
2.4563E+2	2.3150E+1	-2.9450E+1	0.0000E+0	5.0048E+4
2.4568E+2	2.3312E+1	-2.9775E+1	0.0000E+0	5.0048E+4
2.4573E+2	2.2888E+1	-2.9387E+1	0.0000E+0	5.0048E+4
2.4578E+2	2.3400E+1	-2.9263E+1	0.0000E+0	5.0048E+4
2.4583E+2	2.3087E+1	-2.9462E+1	0.0000E+0	5.0048E+4
2.4588E+2	2.2887E+1	-2.9100E+1	0.0000E+0	5.0048E+4
2.4593E+2	2.2400E+1	-2.9000E+1	0.0000E+0	5.0048E+4
2.4598E+2	2.2550E+1	-2.9937E+1	0.0000E+0	5.0048E+4
2.4603E+2	2.3062E+1	-2.9187E+1	0.0000E+0	5.0048E+4
2.4608E+2	2.3588E+1	-2.9125E+1	0.0000E+0	5.0048E+4
2.4613E+2	2.3363E+1	-2.9512E+1	0.0000E+0	5.0048E+4
2.4618E+2	2.3212E+1	-2.9700E+1	0.0000E+0	5.0048E+4
2.4623E+2	2.3300E+1	-2.9100E+1	0.0000E+0	5.0048E+4
2.4628E+2	2.3362E+1	-2.9225E+1	-2.5000E-4	5.0048E+4
2.4633E+2	2.5075E+1	-2.9437E+1	0.0000E+0	5.0048E+4
2.4638E+2	5.5700E+1	-2.7225E+1	0.0000E+0	5.0048E+4
2.4643E+2	4.0163E+1	-2.8625E+1	0.0000E+0	5.0048E+4
2.4648E+2	2.4725E+1	-2.9350E+1	0.0000E+0	5.0048E+4
2.4653E+2	2.4587E+1	-2.9887E+1	0.0000E+0	5.0048E+4
2.4658E+2	2.4812E+1	-2.9725E+1	0.0000E+0	5.0048E+4
2.4663E+2	2.4800E+1	-2.9850E+1	0.0000E+0	5.0048E+4
2.4668E+2	2.5200E+1	-2.9200E+1	0.0000E+0	5.0048E+4
2.4673E+2	2.4987E+1	-2.9812E+1	0.0000E+0	5.0048E+4
2.4678E+2	2.5500E+1	-2.9650E+1	0.0000E+0	5.0048E+4
2.4683E+2	2.6100E+1	-2.9237E+1	0.0000E+0	5.0048E+4
2.4688E+2	2.5937E+1	-2.9800E+1	0.0000E+0	5.0048E+4
2.4693E+2	2.5975E+1	-2.9738E+1	0.0000E+0	5.0048E+4
2.4698E+2	2.6225E+1	-2.9750E+1	0.0000E+0	5.0048E+4
2.4703E+2	2.7113E+1	-2.9587E+1	0.0000E+0	5.0048E+4
2.4708E+2	2.7212E+1	-2.9150E+1	0.0000E+0	5.0048E+4
2.4713E+2	2.7050E+1	-2.8650E+1	0.0000E+0	5.0048E+4
2.4718E+2	2.7037E+1	-2.9150E+1	0.0000E+0	5.0048E+4
2.4723E+2	2.7312E+1	-2.9312E+1	0.0000E+0	5.0048E+4
