2.4538E+2	2.5362E+1	-3.7775E+1	0.0000E+0	5.0048E+4
2.4588E+2	2.5175E+1	-3.7725E+1	0.0000E+0	5.0048E+4
2.4638E+2	5.6900E+1	-3.4862E+1	0.0000E+0	5.0048E+4
2.4688E+2	2.7762E+1	-3.7350E+1	0.0000E+0	5.0048E+4
2.4738E+2	2.9837E+1	-3.6925E+1	0.0000E+0	5.0048E+4
2.4788E+2	3.1937E+1	-3.6513E+1	0.0000E+0	5.0048E+4
2.4838E+2	3.2950E+1	-3.6737E+1	0.0000E+0	5.0048E+4
2.4888E+2	3.3212E+1	-3.7200E+1	0.0000E+0	5.0048E+4
2.4938E+2	3.3650E+1	-3.7237E+1	0.0000E+0	5.0048E+4
2.4988E+2	3.3487E+1	-3.6025E+1	0.0000E+0	5.0048E+4
2.5038E+2	3.3725E+1	-3.6050E+1	0.0000E+0	5.0048E+4
2.5088E+2	3.2100E+1	-3.6337E+1	0.0000E+0	5.0048E+4
2.5138E+2	3.1013E+1	-3.6612E+1	0.0000E+0	5.0048E+4
2.5188E+2	2.9837E+1	-3.6950E+1	0.0000E+0	5.0048E+4
2.5238E+2	2.7475E+1	-3.6375E+1	0.0000E+0	5.0048E+4
2.5288E+2	2.5312E+1	-3.6650E+1	0.0000E+0	5.0048E+4
2.5338E+2	2.4712E+1	-3.6725E+1	0.0000E+0	5.0048E+4
2.5388E+2	2.3112E+1	-3.7263E+1	0.0000E+0	5.0048E+4
2.5438E+2	2.2137E+1	-3.6013E+1	0.0000E+0	5.0048E+4
2.5488E+2	2.0388E+1	-3.7088E+1	0.0000E+0	5.0048E+4
2.5538E+2	1.9888E+1	-3.7262E+1	0.0000E+0	5.0048E+4
2.5588E+2	1.9038E+1	-3.7675E+1	0.0000E+0	5.0048E+4
2.5638E+2	1.8725E+1	-3.7363E+1	0.0000E+0	5.0048E+4
2.5688E+2	1.8575E+1	-3.6837E+1	0.0000E+0	5.0048E+4
2.5738E+2	1.8825E+1	-3.6913E+1	0.0000E+0	5.0048E+4
2.5788E+2	1.9213E+1	-3.6712E+1	0.0000E+0	5.0048E+4
2.5838E+2	1.9788E+1	-3.6538E+1	0.0000E+0	5.0048E+4
2.5888E+2	2.0425E+1	-3.6425E+1	0.0000E+0	5.0048E+4
2.5938E+2	2.0487E+1	-3.7700E+1	0.0000E+0	5.0048E+4
2.5988E+2	2.1350E+1	-3.6775E+1	0.0000E+0	5.0048E+4
2.6038E+2	2.3162E+1	-3.6600E+1	0.0000E+0	5.0048E+4
2.6088E+2	2.3750E+1	-3.6263E+1	0.0000E+0	5.0048E+4
2.6138E+2	2.4450E+1	-3.5287E+1	0.0000E+0	5.0048E+4
2.6188E+2	2.4937E+1	-3.5787E+1	0.0000E+0	5.0048E+4
2.6238E+2	2.5600E+1	-3.7037E+1	0.0000E+0	5.0048E+4
2.6288E+2	2.5875E+1	-3.6862E+1	0.0000E+0	5.0048E+4
2.6338E+2	2.6212E+1	-3.5837E+1	0.0000E+0	5.0048E+4
